penelitian_id,judul,dosen_id,jurusan_id,tahun,skema,dana,topik,status_publikasi,rekognisi_internasional,diterapkan_masyarakat,ingested_at
PNLe76da8f3,Penelitian Green Infrastructure - 31ca4822,0632696161,JTI,2025,Mandiri,10000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLb447e1b3,Penelitian Community Development - 76f7612c,0598522162,JSA,2023,Mandiri,10000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL51b72366,Penelitian Community Development - 5890a752,0598522162,JSA,2021,Industri,25000000,Innovative Industry,Jurnal Internasional,True,True,2026-05-13T19:21:14+07:00
PNLab3a47de,Penelitian Sustainable Energy - 737ce3ee,0598522162,JSA,2021,Dana ITERA,100000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL73d627f3,Penelitian Sustainable Energy - 6fef9645,0598522162,JSA,2023,Hibah Dikti,100000000,Community Development,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLb9ea3fd0,Penelitian Sustainable Energy - 46d4a280,0161894163,JTK,2024,Dana ITERA,50000000,Innovative Industry,Jurnal Internasional,True,True,2026-05-13T19:21:14+07:00
PNLc1d5da3e,Penelitian Sustainable Energy - d1a597a1,0299646164,JTI,2021,Mandiri,50000000,Green Infrastructure,Belum,True,False,2026-05-13T19:21:14+07:00
PNL200dd094,Penelitian Innovative Industry - b3dc65a1,0299646164,JTI,2020,Mandiri,50000000,Community Development,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL299518a8,Penelitian Innovative Industry - 0b7ad6f2,0717596165,JTK,2020,Dana ITERA,100000000,Sustainable Energy,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL4d92c2b2,Penelitian Community Development - 5f60c805,0717596165,JTK,2021,Hibah Dikti,250000000,Innovative Industry,Belum,False,False,2026-05-13T19:21:14+07:00
PNL6c5048d0,Penelitian Innovative Industry - 99600239,0717596165,JTK,2025,Mandiri,250000000,Green Infrastructure,Belum,False,True,2026-05-13T19:21:14+07:00
PNL89095d2b,Penelitian Community Development - 184c825b,0274594166,JTK,2022,Dana ITERA,5000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLc7f7bae8,Penelitian Innovative Industry - 204fa2b1,0274594166,JTK,2023,Hibah Dikti,100000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLf68916bb,Penelitian Green Infrastructure - 2bdc9017,0274594166,JTK,2024,Hibah Dikti,250000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL2e027ea5,Penelitian Innovative Industry - f28a071e,0452291167,JMB,2025,Dana ITERA,10000000,Innovative Industry,Belum,False,False,2026-05-13T19:21:14+07:00
PNL6122d21f,Penelitian Green Infrastructure - cc95a664,0452291167,JMB,2023,Dana ITERA,25000000,Innovative Industry,Belum,True,False,2026-05-13T19:21:14+07:00
PNLd56ac78f,Penelitian Community Development - af85b4cd,0452291167,JMB,2021,Hibah Dikti,100000000,Innovative Industry,Jurnal Nasional,False,True,2026-05-13T19:21:14+07:00
PNLbccf4bf7,Penelitian Innovative Industry - f42a9b5b,0778247168,JSA,2021,Hibah Dikti,50000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL3f457746,Penelitian Green Infrastructure - 66f4c117,0778247168,JSA,2020,Hibah Dikti,250000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL633c8631,Penelitian Sustainable Energy - e5669ef3,0778247168,JSA,2022,Hibah Dikti,5000000,Community Development,Belum,False,False,2026-05-13T19:21:14+07:00
PNLcc8d17f1,Penelitian Green Infrastructure - 71a67c53,0619030169,JTP,2023,Hibah Dikti,100000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL96fe1c31,Penelitian Green Infrastructure - 8de17d01,0619030169,JTP,2025,Hibah Dikti,10000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL72b85b6f,Penelitian Innovative Industry - a1888d75,0194254170,JTP,2023,Dana ITERA,50000000,Innovative Industry,Belum,False,False,2026-05-13T19:21:14+07:00
PNL4280b0e1,Penelitian Sustainable Energy - 5779a144,0194254170,JTP,2022,Industri,10000000,Green Infrastructure,Belum,False,True,2026-05-13T19:21:14+07:00
PNL887c474b,Penelitian Innovative Industry - 14c08641,0457514171,JTI,2024,Industri,25000000,Sustainable Energy,Belum,False,False,2026-05-13T19:21:14+07:00
PNLdba248bc,Penelitian Community Development - df498468,0457514171,JTI,2024,Industri,250000000,Community Development,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL4675c728,Penelitian Green Infrastructure - 94e24ab2,0221832172,JSA,2023,Industri,250000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL74ef721c,Penelitian Community Development - dafdf229,0983704173,JTK,2022,Hibah Dikti,100000000,Innovative Industry,Jurnal Internasional,True,False,2026-05-13T19:21:14+07:00
PNLe9d8aa56,Penelitian Sustainable Energy - 57daa528,0803723174,JTP,2024,Industri,25000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL4c8a96eb,Penelitian Community Development - b7c9bdaa,0725835175,JTK,2020,Industri,5000000,Green Infrastructure,Jurnal Internasional,False,True,2026-05-13T19:21:14+07:00
PNL093761b9,Penelitian Sustainable Energy - 1bc4e9bb,0725835175,JTK,2025,Mandiri,50000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLaaa6a4b8,Penelitian Green Infrastructure - 44ce1910,0895405176,JSA,2020,Dana ITERA,10000000,Sustainable Energy,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL6bd89073,Penelitian Innovative Industry - 7e781f0b,0422111177,JTI,2021,Industri,5000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLe12ea31e,Penelitian Green Infrastructure - 3de9b2ee,0422111177,JTI,2023,Mandiri,100000000,Green Infrastructure,Jurnal Nasional,False,True,2026-05-13T19:21:14+07:00
PNL28e4d431,Penelitian Community Development - ba3b6fb0,0422111177,JTI,2020,Mandiri,100000000,Green Infrastructure,Belum,False,False,2026-05-13T19:21:14+07:00
PNL2fac9ad5,Penelitian Community Development - ebdbe1ee,0422111177,JTI,2020,Hibah Dikti,10000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNLc1e903e1,Penelitian Community Development - 4a5d0f8f,0422111177,JTI,2025,Mandiri,5000000,Green Infrastructure,Jurnal Nasional,False,True,2026-05-13T19:21:14+07:00
PNL860dceda,Penelitian Community Development - f04a78c6,0848129178,JSA,2020,Hibah Dikti,25000000,Sustainable Energy,Jurnal Internasional,False,True,2026-05-13T19:21:14+07:00
PNL0157d5b4,Penelitian Sustainable Energy - 0b6d8291,0848129178,JSA,2023,Industri,100000000,Green Infrastructure,Jurnal Internasional,True,False,2026-05-13T19:21:14+07:00
PNL1623528c,Penelitian Innovative Industry - be8c561b,0719465179,JTI,2020,Mandiri,250000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLd6f81329,Penelitian Innovative Industry - c8af751f,0625601180,JTI,2020,Mandiri,5000000,Community Development,Jurnal Internasional,False,True,2026-05-13T19:21:14+07:00
PNL4163d5f5,Penelitian Innovative Industry - f4c8d488,0625601180,JTI,2024,Mandiri,5000000,Sustainable Energy,Belum,False,False,2026-05-13T19:21:14+07:00
PNLeaf3face,Penelitian Green Infrastructure - d188a69c,0989302181,JTI,2025,Industri,100000000,Community Development,Jurnal Internasional,False,True,2026-05-13T19:21:14+07:00
PNL76d11840,Penelitian Community Development - eb348a27,0989302181,JTI,2023,Dana ITERA,100000000,Green Infrastructure,Belum,False,False,2026-05-13T19:21:14+07:00
PNL96757260,Penelitian Green Infrastructure - 7b30da8d,0989302181,JTI,2023,Hibah Dikti,25000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL6aae5b56,Penelitian Green Infrastructure - 69f0a1cf,0762151182,JTI,2022,Industri,25000000,Community Development,Jurnal Nasional,True,True,2026-05-13T19:21:14+07:00
PNLe483e9e3,Penelitian Innovative Industry - b62fe079,0762151182,JTI,2024,Hibah Dikti,100000000,Sustainable Energy,Jurnal Nasional,False,True,2026-05-13T19:21:14+07:00
PNL608fbc84,Penelitian Community Development - c59a3201,0762151182,JTI,2023,Industri,50000000,Green Infrastructure,Belum,True,False,2026-05-13T19:21:14+07:00
PNL817fbdc7,Penelitian Green Infrastructure - 96172890,0684758183,JSA,2020,Mandiri,25000000,Community Development,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNLa900589f,Penelitian Innovative Industry - 8d8f9e76,0684758183,JSA,2021,Hibah Dikti,5000000,Community Development,Jurnal Nasional,True,False,2026-05-13T19:21:14+07:00
PNLcc12c894,Penelitian Sustainable Energy - 4d6bd214,0684758183,JSA,2020,Dana ITERA,100000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNLcaf15f03,Penelitian Community Development - acf6ea48,0684758183,JSA,2024,Hibah Dikti,50000000,Community Development,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL62cd9598,Penelitian Green Infrastructure - b115e9a4,0651248184,JTK,2021,Dana ITERA,100000000,Innovative Industry,Jurnal Internasional,True,True,2026-05-13T19:21:14+07:00
PNLa3a4ee97,Penelitian Community Development - aac7579e,0182312185,JTK,2021,Mandiri,250000000,Innovative Industry,Jurnal Nasional,True,False,2026-05-13T19:21:14+07:00
PNL24c46cd4,Penelitian Community Development - c71acfde,0438914186,JTK,2024,Dana ITERA,250000000,Innovative Industry,Belum,False,False,2026-05-13T19:21:14+07:00
PNL599a9d5c,Penelitian Green Infrastructure - 4e554b5a,0438914186,JTK,2025,Hibah Dikti,250000000,Innovative Industry,Belum,False,False,2026-05-13T19:21:14+07:00
PNL8fe76a72,Penelitian Sustainable Energy - f9419ba0,0438914186,JTK,2021,Dana ITERA,5000000,Innovative Industry,Jurnal Nasional,True,True,2026-05-13T19:21:14+07:00
PNL96a84ec0,Penelitian Innovative Industry - 53c16af0,0212638187,JTI,2024,Industri,50000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL6afbe5ae,Penelitian Green Infrastructure - 855b1588,0212638187,JTI,2021,Hibah Dikti,250000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNLeacd4b12,Penelitian Sustainable Energy - 834c43eb,0212638187,JTI,2023,Hibah Dikti,10000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLe687fe43,Penelitian Community Development - 7696e4f4,0212638187,JTI,2024,Mandiri,5000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL1d5bc97e,Penelitian Community Development - 67fb5faa,0824702188,JTK,2024,Hibah Dikti,25000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL9b05ce14,Penelitian Sustainable Energy - 810ff5d2,0824702188,JTK,2022,Hibah Dikti,50000000,Green Infrastructure,Belum,False,False,2026-05-13T19:21:14+07:00
PNLb9cb56fe,Penelitian Sustainable Energy - 7b3a22c6,0951734189,JTP,2024,Dana ITERA,25000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL56655d76,Penelitian Community Development - 93747852,0951734189,JTP,2022,Mandiri,5000000,Green Infrastructure,Jurnal Nasional,True,False,2026-05-13T19:21:14+07:00
PNLaa86a1b8,Penelitian Sustainable Energy - 8cc874d4,0462665191,JMB,2024,Mandiri,5000000,Sustainable Energy,Jurnal Internasional,True,True,2026-05-13T19:21:14+07:00
PNL07887b63,Penelitian Community Development - b7a5f534,0462665191,JMB,2020,Industri,100000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL65a63029,Penelitian Sustainable Energy - 63fec143,0253005192,JTI,2025,Dana ITERA,10000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNLef8bfb88,Penelitian Community Development - 61cac8a8,0253005192,JTI,2024,Dana ITERA,10000000,Community Development,Belum,False,False,2026-05-13T19:21:14+07:00
PNL7b0d6b14,Penelitian Sustainable Energy - 2969fa3d,0379549193,JTI,2025,Hibah Dikti,25000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL84d2a1ba,Penelitian Community Development - 4882620f,0379549193,JTI,2022,Industri,50000000,Community Development,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL4256ded9,Penelitian Sustainable Energy - e365f390,0723108194,JTI,2025,Dana ITERA,5000000,Green Infrastructure,Jurnal Nasional,False,True,2026-05-13T19:21:14+07:00
PNL8475f6cb,Penelitian Community Development - 1ab7db36,0723108194,JTI,2024,Mandiri,25000000,Green Infrastructure,Belum,False,False,2026-05-13T19:21:14+07:00
PNL2d57e515,Penelitian Sustainable Energy - 5f03e97e,0723108194,JTI,2021,Industri,25000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLd5ad674d,Penelitian Green Infrastructure - fe5e24ec,0256328195,JSA,2021,Industri,5000000,Green Infrastructure,Belum,False,False,2026-05-13T19:21:14+07:00
PNL8c788c41,Penelitian Green Infrastructure - f2bd0502,0256328195,JSA,2022,Dana ITERA,25000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLa9993fb4,Penelitian Innovative Industry - 9f2e4377,0256328195,JSA,2021,Hibah Dikti,10000000,Community Development,Belum,False,False,2026-05-13T19:21:14+07:00
PNL81bbd2d6,Penelitian Green Infrastructure - f7dc5ec4,0940356196,JTK,2020,Industri,100000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL98d0095f,Penelitian Green Infrastructure - cda22738,0940356196,JTK,2023,Hibah Dikti,25000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLd536317f,Penelitian Community Development - 986afeee,0940356196,JTK,2021,Hibah Dikti,25000000,Community Development,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLe8fbba37,Penelitian Green Infrastructure - dba88564,0614941197,JTI,2021,Industri,250000000,Sustainable Energy,Belum,False,False,2026-05-13T19:21:14+07:00
PNL653408c1,Penelitian Community Development - 01138b0c,0614941197,JTI,2022,Dana ITERA,250000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLd2860bc7,Penelitian Green Infrastructure - 62600a24,0861860198,JMB,2021,Industri,100000000,Community Development,Belum,False,False,2026-05-13T19:21:14+07:00
PNLc0526fe5,Penelitian Community Development - d0d53e6d,0387606199,JTK,2020,Industri,100000000,Sustainable Energy,Jurnal Internasional,False,True,2026-05-13T19:21:14+07:00
PNLedb65ae2,Penelitian Green Infrastructure - 1628fd01,0387606199,JTK,2025,Industri,25000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLd21b419a,Penelitian Innovative Industry - 137cb3e4,0849572200,JTK,2023,Dana ITERA,10000000,Innovative Industry,Jurnal Internasional,True,False,2026-05-13T19:21:14+07:00
PNLab399d3b,Penelitian Green Infrastructure - 31a04c81,0849572200,JTK,2024,Industri,10000000,Innovative Industry,Belum,False,False,2026-05-13T19:21:14+07:00
PNL9fb0ed59,Penelitian Innovative Industry - 3cb45cb8,0394031201,JMB,2022,Industri,5000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL6ab07ecc,Penelitian Green Infrastructure - b27f8cf5,0394031201,JMB,2024,Dana ITERA,25000000,Green Infrastructure,Jurnal Internasional,True,False,2026-05-13T19:21:14+07:00
PNLda0b8058,Penelitian Innovative Industry - f21d2b4c,0882105202,JMB,2025,Dana ITERA,100000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL9a328e5a,Penelitian Sustainable Energy - e723a15a,0735700203,JTK,2023,Industri,100000000,Community Development,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL91ce239d,Penelitian Green Infrastructure - eea7c47b,0735700203,JTK,2021,Dana ITERA,50000000,Sustainable Energy,Jurnal Nasional,True,False,2026-05-13T19:21:14+07:00
PNLe89a0f14,Penelitian Green Infrastructure - be6fca73,0575783204,JTP,2025,Dana ITERA,5000000,Innovative Industry,Jurnal Nasional,False,True,2026-05-13T19:21:14+07:00
PNLe49db8ff,Penelitian Community Development - 3dbb4d5c,0575783204,JTP,2023,Dana ITERA,100000000,Sustainable Energy,Jurnal Nasional,True,False,2026-05-13T19:21:14+07:00
PNLaef7b79e,Penelitian Innovative Industry - 50541cfa,0575783204,JTP,2021,Mandiri,250000000,Green Infrastructure,Belum,False,True,2026-05-13T19:21:14+07:00
PNL5ebbb514,Penelitian Innovative Industry - aa272fe0,0644815205,JTI,2025,Mandiri,100000000,Community Development,Jurnal Nasional,False,True,2026-05-13T19:21:14+07:00
PNLf7e98dc8,Penelitian Community Development - 01019001,0644815205,JTI,2022,Hibah Dikti,250000000,Sustainable Energy,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNLf52c7c11,Penelitian Community Development - 7bd53389,0644815205,JTI,2022,Mandiri,250000000,Community Development,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNLfa7c0ace,Penelitian Innovative Industry - 49d1a5fb,0791890206,JTI,2025,Industri,250000000,Innovative Industry,Jurnal Nasional,False,True,2026-05-13T19:21:14+07:00
PNL6e65620e,Penelitian Sustainable Energy - 81e90793,0791890206,JTI,2025,Dana ITERA,50000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL0eae0094,Penelitian Innovative Industry - 3bd78117,0284670207,JSA,2024,Dana ITERA,25000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL7ddb8dbf,Penelitian Green Infrastructure - 8a2a96bb,0284670207,JSA,2020,Industri,50000000,Green Infrastructure,Jurnal Nasional,True,True,2026-05-13T19:21:14+07:00
PNL5e4cc7a6,Penelitian Green Infrastructure - a0aca0f6,0157554208,JTK,2024,Dana ITERA,5000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLc63195bd,Penelitian Innovative Industry - a98f89e1,0157554208,JTK,2023,Industri,5000000,Innovative Industry,Belum,True,False,2026-05-13T19:21:14+07:00
PNLb4d585f5,Penelitian Sustainable Energy - e1ad8d71,0228954209,JTK,2022,Hibah Dikti,25000000,Community Development,Belum,False,False,2026-05-13T19:21:14+07:00
PNL10f7e49b,Penelitian Sustainable Energy - 5755a598,0228954209,JTK,2022,Hibah Dikti,5000000,Innovative Industry,Belum,False,False,2026-05-13T19:21:14+07:00
PNLb29b7345,Penelitian Sustainable Energy - 625a0e28,0228954209,JTK,2020,Dana ITERA,10000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL98ddf3e0,Penelitian Community Development - c1b17c14,0657715210,JSA,2023,Industri,25000000,Sustainable Energy,Belum,False,False,2026-05-13T19:21:14+07:00
PNL05a0412a,Penelitian Community Development - b654e81f,0409799211,JSA,2020,Hibah Dikti,100000000,Sustainable Energy,Belum,False,False,2026-05-13T19:21:14+07:00
PNL529e6a68,Penelitian Community Development - 596993b4,0409799211,JSA,2020,Industri,250000000,Green Infrastructure,Belum,False,False,2026-05-13T19:21:14+07:00
PNL4b8470a4,Penelitian Community Development - f460c7ef,0234284212,JTK,2024,Industri,50000000,Innovative Industry,Belum,False,True,2026-05-13T19:21:14+07:00
PNL29e26d88,Penelitian Community Development - 46e1ebf6,0234284212,JTK,2021,Industri,10000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLf9ecff12,Penelitian Community Development - 1bcbeca9,0487016213,JTK,2022,Hibah Dikti,25000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNLb9ddd49e,Penelitian Innovative Industry - 8e66600e,0487016213,JTK,2024,Industri,50000000,Innovative Industry,Belum,True,False,2026-05-13T19:21:14+07:00
PNL0aaede29,Penelitian Green Infrastructure - a90942e2,0606430214,JSA,2024,Dana ITERA,25000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLfbe8cc31,Penelitian Community Development - f6163248,0606430214,JSA,2024,Hibah Dikti,100000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL376465a4,Penelitian Community Development - c7e91288,0203672215,JMB,2023,Mandiri,100000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLaa69de44,Penelitian Innovative Industry - 3281cdcd,0485112216,JMB,2020,Industri,10000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNLf7abaa64,Penelitian Innovative Industry - 269263d0,0485112216,JMB,2020,Industri,50000000,Sustainable Energy,Jurnal Nasional,True,True,2026-05-13T19:21:14+07:00
PNLb99d54ec,Penelitian Green Infrastructure - c36d87d3,0368456217,JTK,2023,Mandiri,25000000,Sustainable Energy,Belum,False,False,2026-05-13T19:21:14+07:00
PNL729e0955,Penelitian Innovative Industry - ba0799fd,0368456217,JTK,2022,Industri,5000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL6506c52c,Penelitian Green Infrastructure - 6d44e36b,0404990218,JTK,2025,Mandiri,25000000,Green Infrastructure,Belum,False,False,2026-05-13T19:21:14+07:00
PNLd5608e1f,Penelitian Community Development - 15e2a41d,0780900219,JTP,2024,Dana ITERA,10000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL8df4457f,Penelitian Sustainable Energy - eca960c2,0780900219,JTP,2020,Mandiri,25000000,Green Infrastructure,Belum,False,False,2026-05-13T19:21:14+07:00
PNL7f17ece0,Penelitian Innovative Industry - fe7b7a29,0565454220,JTI,2023,Dana ITERA,25000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL7ac21850,Penelitian Sustainable Energy - 145051e5,0565454220,JTI,2022,Mandiri,5000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLc7720eca,Penelitian Community Development - 9b333d5a,0844156221,JTK,2021,Industri,5000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLc3092df4,Penelitian Innovative Industry - 6f4ca390,0844156221,JTK,2022,Hibah Dikti,50000000,Green Infrastructure,Belum,False,False,2026-05-13T19:21:14+07:00
PNLf04fd672,Penelitian Sustainable Energy - b4bf9d1a,0729516223,JTI,2023,Hibah Dikti,25000000,Innovative Industry,Jurnal Nasional,True,False,2026-05-13T19:21:14+07:00
PNLa4a2e43a,Penelitian Innovative Industry - 40f7ac24,0729516223,JTI,2022,Dana ITERA,50000000,Sustainable Energy,Belum,False,False,2026-05-13T19:21:14+07:00
PNL6006a7c3,Penelitian Sustainable Energy - dc553fae,0729516223,JTI,2022,Mandiri,10000000,Green Infrastructure,Belum,False,False,2026-05-13T19:21:14+07:00
PNL986dfbd0,Penelitian Sustainable Energy - 23425d0e,0667058224,JTK,2021,Industri,25000000,Sustainable Energy,Belum,False,True,2026-05-13T19:21:14+07:00
PNL311d3e69,Penelitian Innovative Industry - d3abb7c0,0667058224,JTK,2021,Industri,250000000,Sustainable Energy,Belum,False,False,2026-05-13T19:21:14+07:00
PNLf22a42ba,Penelitian Innovative Industry - 10e4b4b3,0176048225,JTK,2020,Hibah Dikti,10000000,Community Development,Jurnal Nasional,True,True,2026-05-13T19:21:14+07:00
PNLd1c6329e,Penelitian Innovative Industry - c2aa7c00,0176048225,JTK,2021,Industri,250000000,Innovative Industry,Belum,False,False,2026-05-13T19:21:14+07:00
PNL4b79ac10,Penelitian Community Development - 7cdbbe7a,0609175226,JTI,2021,Dana ITERA,250000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLdd70d92d,Penelitian Green Infrastructure - 9c3f0cbb,0609175226,JTI,2025,Hibah Dikti,25000000,Green Infrastructure,Belum,False,True,2026-05-13T19:21:14+07:00
PNL08358989,Penelitian Sustainable Energy - 65b750a5,0609175226,JTI,2025,Dana ITERA,250000000,Innovative Industry,Belum,True,True,2026-05-13T19:21:14+07:00
PNLabba6c5d,Penelitian Community Development - 4f04727c,0796070227,JSA,2021,Hibah Dikti,10000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL5970a4cd,Penelitian Green Infrastructure - 1b57a9e8,0796070227,JSA,2024,Hibah Dikti,25000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL4f99621a,Penelitian Community Development - f207f9f6,0619690228,JTP,2021,Mandiri,10000000,Sustainable Energy,Jurnal Nasional,False,True,2026-05-13T19:21:14+07:00
PNL36685fe8,Penelitian Green Infrastructure - adaebafd,0619690228,JTP,2021,Mandiri,5000000,Innovative Industry,Belum,False,False,2026-05-13T19:21:14+07:00
PNL562e4721,Penelitian Community Development - 693f0ba0,0619690228,JTP,2021,Industri,100000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL3cbe3e46,Penelitian Innovative Industry - b06812cb,0619690228,JTP,2024,Dana ITERA,25000000,Community Development,Belum,False,True,2026-05-13T19:21:14+07:00
PNLdeef181c,Penelitian Community Development - 1d3cdaa5,0564119229,JMB,2021,Industri,5000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL6db4ea4c,Penelitian Sustainable Energy - 595bbdc4,0290959230,JTP,2023,Hibah Dikti,5000000,Community Development,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL34e4d8f2,Penelitian Green Infrastructure - 65643fc5,0290959230,JTP,2025,Dana ITERA,25000000,Sustainable Energy,Belum,False,False,2026-05-13T19:21:14+07:00
PNL2621270c,Penelitian Sustainable Energy - 2fa2dd87,0290959230,JTP,2022,Industri,25000000,Innovative Industry,Jurnal Nasional,False,True,2026-05-13T19:21:14+07:00
PNL2d5f3e46,Penelitian Innovative Industry - 65067461,0305953231,JTK,2020,Dana ITERA,25000000,Sustainable Energy,Belum,False,False,2026-05-13T19:21:14+07:00
PNL8f7fa305,Penelitian Innovative Industry - b13769fb,0305953231,JTK,2022,Industri,50000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL74e27a88,Penelitian Green Infrastructure - 780f183a,0375073232,JSA,2020,Hibah Dikti,10000000,Sustainable Energy,Belum,False,False,2026-05-13T19:21:14+07:00
PNLb7ff9576,Penelitian Community Development - 0752134e,0375073232,JSA,2020,Hibah Dikti,100000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL2179a3e2,Penelitian Sustainable Energy - 9f4f7a1a,0909877233,JMB,2020,Hibah Dikti,25000000,Sustainable Energy,Jurnal Nasional,False,True,2026-05-13T19:21:14+07:00
PNLa1818ba4,Penelitian Community Development - 2771357e,0109533234,JTP,2022,Mandiri,25000000,Sustainable Energy,Belum,False,False,2026-05-13T19:21:14+07:00
PNL25e80a6e,Penelitian Innovative Industry - bd0d5a44,0355505235,JSA,2022,Industri,5000000,Sustainable Energy,Belum,False,False,2026-05-13T19:21:14+07:00
