pkm_id,judul,dosen_id,jurusan_id,tahun,dana,lokasi,rekognisi_internasional,diterapkan_masyarakat,ingested_at
PKMf989ae06,Pengabdian Innovative Industry - 0ae301f9,0274594166,JTK,2021,10000000,Lampung Selatan,False,True,2026-05-13T19:21:14+07:00
PKM87579ee9,Pengabdian Innovative Industry - c6196269,0778247168,JSA,2021,5000000,Way Kanan,False,True,2026-05-13T19:21:14+07:00
PKMa805bbb0,Pengabdian Community Development - fec2a218,0619030169,JTP,2022,25000000,Lampung Utara,False,True,2026-05-13T19:21:14+07:00
PKMb47cb501,Pengabdian Community Development - c3a21cf6,0194254170,JTP,2024,50000000,Mesuji,False,False,2026-05-13T19:21:14+07:00
PKMe146984a,Pengabdian Community Development - 3438dcf5,0725835175,JTK,2022,5000000,Pesisir Barat,False,False,2026-05-13T19:21:14+07:00
PKM8db8978e,Pengabdian Green Infrastructure - 4db13937,0725835175,JTK,2022,10000000,Pringsewu,False,True,2026-05-13T19:21:14+07:00
PKMe5a0196d,Pengabdian Sustainable Energy - 0cce6a47,0895405176,JSA,2020,25000000,Lampung Selatan,False,False,2026-05-13T19:21:14+07:00
PKM8e1c1664,Pengabdian Innovative Industry - 41c60e09,0422111177,JTI,2025,50000000,Pesisir Barat,False,False,2026-05-13T19:21:14+07:00
PKMf597603c,Pengabdian Innovative Industry - e31dd805,0989302181,JTI,2023,5000000,Pesisir Barat,False,False,2026-05-13T19:21:14+07:00
PKMd5fde5fd,Pengabdian Community Development - 808a569b,0989302181,JTI,2020,3000000,Pringsewu,False,True,2026-05-13T19:21:14+07:00
PKMca52aa78,Pengabdian Green Infrastructure - 2dbaeef3,0989302181,JTI,2024,25000000,Lampung Utara,False,True,2026-05-13T19:21:14+07:00
PKM8bacbc16,Pengabdian Sustainable Energy - 91a38868,0651248184,JTK,2023,25000000,Lampung Timur,False,False,2026-05-13T19:21:14+07:00
PKM81821e02,Pengabdian Green Infrastructure - 61240440,0651248184,JTK,2023,25000000,Lampung Utara,False,True,2026-05-13T19:21:14+07:00
PKMeefc0aa6,Pengabdian Innovative Industry - ce7188e0,0438914186,JTK,2022,25000000,Lampung Barat,False,False,2026-05-13T19:21:14+07:00
PKM24871ad1,Pengabdian Community Development - 9490c5b3,0212638187,JTI,2022,3000000,Pringsewu,False,False,2026-05-13T19:21:14+07:00
PKM1d61e5d8,Pengabdian Sustainable Energy - b28cf581,0212638187,JTI,2023,50000000,Bandar Lampung,False,False,2026-05-13T19:21:14+07:00
PKM7397613c,Pengabdian Green Infrastructure - 0ec6f740,0824702188,JTK,2025,3000000,Lampung Utara,False,False,2026-05-13T19:21:14+07:00
PKMa61afc1a,Pengabdian Community Development - e44cda50,0951734189,JTP,2024,5000000,Bandar Lampung,False,True,2026-05-13T19:21:14+07:00
PKM5580f20e,Pengabdian Green Infrastructure - 62cf27a7,0446698190,JTK,2024,5000000,Mesuji,False,False,2026-05-13T19:21:14+07:00
PKM235901b2,Pengabdian Innovative Industry - 5bc003e0,0253005192,JTI,2021,3000000,Tanggamus,False,False,2026-05-13T19:21:14+07:00
PKMc1b1f53d,Pengabdian Innovative Industry - fef9cd31,0379549193,JTI,2022,50000000,Pesawaran,False,True,2026-05-13T19:21:14+07:00
PKMf3e19f88,Pengabdian Green Infrastructure - a8aa7f2a,0379549193,JTI,2024,50000000,Tanggamus,False,False,2026-05-13T19:21:14+07:00
PKM57b5996d,Pengabdian Innovative Industry - 025f3a33,0723108194,JTI,2024,25000000,Metro,False,False,2026-05-13T19:21:14+07:00
PKM7527dd17,Pengabdian Community Development - 3518419c,0940356196,JTK,2025,50000000,Lampung Selatan,False,False,2026-05-13T19:21:14+07:00
PKM16a3fd1e,Pengabdian Innovative Industry - 2d64a00f,0940356196,JTK,2024,25000000,Tanggamus,False,False,2026-05-13T19:21:14+07:00
PKM52f6e85c,Pengabdian Green Infrastructure - 9eb94bb8,0861860198,JMB,2020,50000000,Lampung Timur,False,False,2026-05-13T19:21:14+07:00
PKMbcba7c5c,Pengabdian Innovative Industry - 019071e4,0849572200,JTK,2021,50000000,Pesawaran,False,True,2026-05-13T19:21:14+07:00
PKMad994dcc,Pengabdian Green Infrastructure - fe085332,0849572200,JTK,2020,25000000,Lampung Utara,False,False,2026-05-13T19:21:14+07:00
PKM4c290302,Pengabdian Green Infrastructure - 74d2d639,0394031201,JMB,2021,25000000,Pesisir Barat,False,False,2026-05-13T19:21:14+07:00
PKM7affc37b,Pengabdian Community Development - 91baeb32,0394031201,JMB,2020,25000000,Pesisir Barat,False,True,2026-05-13T19:21:14+07:00
PKM5e956cb5,Pengabdian Community Development - 6579c0c3,0735700203,JTK,2020,10000000,Metro,False,True,2026-05-13T19:21:14+07:00
PKMa21723cd,Pengabdian Sustainable Energy - 255388b3,0284670207,JSA,2023,3000000,Lampung Selatan,False,True,2026-05-13T19:21:14+07:00
PKM80ce1b65,Pengabdian Sustainable Energy - 3102c6e8,0157554208,JTK,2025,50000000,Pringsewu,False,True,2026-05-13T19:21:14+07:00
PKMbb528a96,Pengabdian Community Development - be5932a3,0657715210,JSA,2020,5000000,Pesisir Barat,False,False,2026-05-13T19:21:14+07:00
PKM861e5165,Pengabdian Community Development - 20fac311,0657715210,JSA,2022,10000000,Pringsewu,False,False,2026-05-13T19:21:14+07:00
PKMb5147b5d,Pengabdian Innovative Industry - ae958ce0,0409799211,JSA,2023,5000000,Tanggamus,False,True,2026-05-13T19:21:14+07:00
PKM5b443cd4,Pengabdian Green Infrastructure - c116692f,0409799211,JSA,2024,50000000,Lampung Timur,False,False,2026-05-13T19:21:14+07:00
PKM340dd05f,Pengabdian Community Development - 730c1b4c,0487016213,JTK,2024,10000000,Lampung Selatan,False,True,2026-05-13T19:21:14+07:00
PKM615f6b26,Pengabdian Innovative Industry - adc59baa,0606430214,JSA,2024,25000000,Pesawaran,False,False,2026-05-13T19:21:14+07:00
PKM635339f2,Pengabdian Green Infrastructure - 8bf84ce7,0485112216,JMB,2022,10000000,Lampung Tengah,False,False,2026-05-13T19:21:14+07:00
PKM7baaa4f0,Pengabdian Green Infrastructure - 55b93451,0485112216,JMB,2022,5000000,Tulang Bawang,False,True,2026-05-13T19:21:14+07:00
PKM9e5fdc24,Pengabdian Sustainable Energy - 8d7e66e1,0368456217,JTK,2023,3000000,Lampung Barat,False,False,2026-05-13T19:21:14+07:00
PKM9681dfb9,Pengabdian Sustainable Energy - d28d9775,0368456217,JTK,2021,3000000,Lampung Timur,False,False,2026-05-13T19:21:14+07:00
PKMbc645a4e,Pengabdian Sustainable Energy - ada261a2,0565454220,JTI,2023,5000000,Tanggamus,False,False,2026-05-13T19:21:14+07:00
PKM31672ace,Pengabdian Innovative Industry - d1374b1e,0565454220,JTI,2025,50000000,Way Kanan,False,False,2026-05-13T19:21:14+07:00
PKMa62a6b37,Pengabdian Innovative Industry - 96d67b8d,0844156221,JTK,2025,5000000,Tulang Bawang,False,False,2026-05-13T19:21:14+07:00
PKM07e46ee8,Pengabdian Sustainable Energy - c8a29b24,0844156221,JTK,2025,50000000,Bandar Lampung,False,True,2026-05-13T19:21:14+07:00
PKMf8fe8d54,Pengabdian Green Infrastructure - 80d36da9,0844156221,JTK,2024,50000000,Pesisir Barat,False,True,2026-05-13T19:21:14+07:00
PKM0e6a1df7,Pengabdian Sustainable Energy - 9f9d9f23,0715204222,JSA,2020,25000000,Mesuji,False,True,2026-05-13T19:21:14+07:00
PKMa065da8d,Pengabdian Innovative Industry - d18ca643,0715204222,JSA,2022,10000000,Lampung Barat,False,False,2026-05-13T19:21:14+07:00
PKM702aec3e,Pengabdian Green Infrastructure - ae3879a8,0729516223,JTI,2022,3000000,Lampung Utara,False,False,2026-05-13T19:21:14+07:00
PKM19ff4c38,Pengabdian Sustainable Energy - ed5c8c6b,0176048225,JTK,2023,5000000,Lampung Utara,False,False,2026-05-13T19:21:14+07:00
PKMabe5ada6,Pengabdian Innovative Industry - 8b968cfb,0609175226,JTI,2023,5000000,Lampung Barat,False,True,2026-05-13T19:21:14+07:00
PKMf7ecf73e,Pengabdian Innovative Industry - b78db3cf,0609175226,JTI,2020,10000000,Lampung Tengah,False,False,2026-05-13T19:21:14+07:00
PKM485fb87a,Pengabdian Community Development - 9f223a3a,0796070227,JSA,2020,3000000,Lampung Barat,False,True,2026-05-13T19:21:14+07:00
PKMa53a064e,Pengabdian Green Infrastructure - ea5cc356,0290959230,JTP,2020,3000000,Lampung Selatan,False,False,2026-05-13T19:21:14+07:00
PKM68052aa9,Pengabdian Innovative Industry - c328eb13,0290959230,JTP,2020,5000000,Metro,False,False,2026-05-13T19:21:14+07:00
PKM23b17ec2,Pengabdian Community Development - e38db173,0305953231,JTK,2023,3000000,Lampung Selatan,False,False,2026-05-13T19:21:14+07:00
PKM05840a5c,Pengabdian Innovative Industry - 23122cf4,0305953231,JTK,2024,25000000,Lampung Selatan,False,True,2026-05-13T19:21:14+07:00
PKM94cb2790,Pengabdian Green Infrastructure - 88ac098a,0375073232,JSA,2022,25000000,Pesisir Barat,False,True,2026-05-13T19:21:14+07:00
PKMf070a59d,Pengabdian Green Infrastructure - 5f08cb0c,0375073232,JSA,2021,5000000,Tulang Bawang,False,False,2026-05-13T19:21:14+07:00
PKM0981bb4c,Pengabdian Community Development - d386851a,0375073232,JSA,2023,10000000,Lampung Barat,False,False,2026-05-13T19:21:14+07:00
PKM6f4bf80f,Pengabdian Community Development - cc5a2146,0909877233,JMB,2024,5000000,Way Kanan,False,True,2026-05-13T19:21:14+07:00
PKM6ae6efc5,Pengabdian Sustainable Energy - 43638330,0109533234,JTP,2020,3000000,Lampung Tengah,False,False,2026-05-13T19:21:14+07:00
PKM120d9f96,Pengabdian Sustainable Energy - 27fe52f9,0205366236,JSA,2022,5000000,Tanggamus,False,False,2026-05-13T19:21:14+07:00
PKM60c9360f,Pengabdian Innovative Industry - cdd087da,0869361237,JTP,2020,10000000,Metro,False,False,2026-05-13T19:21:14+07:00
PKMf557b38d,Pengabdian Green Infrastructure - 2f816a26,0869361237,JTP,2023,3000000,Tulang Bawang,False,True,2026-05-13T19:21:14+07:00
PKMb27613ab,Pengabdian Innovative Industry - 67e13f08,0757016239,JTK,2020,5000000,Lampung Barat,False,True,2026-05-13T19:21:14+07:00
PKMda13e278,Pengabdian Innovative Industry - e6dd612f,0899993240,JTI,2022,50000000,Lampung Utara,False,True,2026-05-13T19:21:14+07:00
PKMcd40892a,Pengabdian Community Development - 0cbfbacf,0899993240,JTI,2021,5000000,Metro,False,True,2026-05-13T19:21:14+07:00
PKMd124c0c4,Pengabdian Green Infrastructure - e2b2ef9c,0764428241,JMB,2023,25000000,Lampung Barat,False,False,2026-05-13T19:21:14+07:00
PKM097afbc0,Pengabdian Community Development - 34d5bb1b,0294007242,JSA,2021,3000000,Pesawaran,False,False,2026-05-13T19:21:14+07:00
PKM6eab8538,Pengabdian Innovative Industry - 6fd8a661,0294007242,JSA,2022,5000000,Lampung Barat,False,True,2026-05-13T19:21:14+07:00
PKM08c331c5,Pengabdian Community Development - ee4d396a,0302494243,JTI,2025,50000000,Tanggamus,False,True,2026-05-13T19:21:14+07:00
PKM95c81b79,Pengabdian Innovative Industry - 27cbd3ca,0982258246,JTK,2020,25000000,Tanggamus,False,True,2026-05-13T19:21:14+07:00
PKM281bf1d3,Pengabdian Sustainable Energy - e4cbe215,0844065247,JMB,2022,50000000,Lampung Selatan,False,False,2026-05-13T19:21:14+07:00
PKM3c78461d,Pengabdian Innovative Industry - 4e7a4fa7,0129175248,JTI,2025,3000000,Tulang Bawang,False,False,2026-05-13T19:21:14+07:00
PKM537f5090,Pengabdian Green Infrastructure - 9d8ca98c,0949309250,JMB,2024,25000000,Pringsewu,False,True,2026-05-13T19:21:14+07:00
PKM83d74085,Pengabdian Community Development - eb54d004,0507865251,JTK,2024,50000000,Way Kanan,False,True,2026-05-13T19:21:14+07:00
PKMd994eb28,Pengabdian Community Development - 293a9cd7,0192941252,JTI,2024,5000000,Way Kanan,False,False,2026-05-13T19:21:14+07:00
PKM6db729a3,Pengabdian Innovative Industry - d34e98b3,0287098253,JSA,2021,10000000,Pringsewu,False,True,2026-05-13T19:21:14+07:00
PKM83a13139,Pengabdian Sustainable Energy - e8034e9b,0176287254,JMB,2025,25000000,Lampung Utara,False,False,2026-05-13T19:21:14+07:00
PKMfd7f00ac,Pengabdian Green Infrastructure - 9a198b85,0176287254,JMB,2025,5000000,Tulang Bawang,False,False,2026-05-13T19:21:14+07:00
PKM5de48e2d,Pengabdian Sustainable Energy - a19799d9,0332472256,JTP,2025,10000000,Mesuji,False,False,2026-05-13T19:21:14+07:00
PKM45972164,Pengabdian Innovative Industry - 7b415425,0332472256,JTP,2023,50000000,Lampung Selatan,False,True,2026-05-13T19:21:14+07:00
PKM250cf679,Pengabdian Community Development - 02a6d184,0121583257,JTP,2022,50000000,Lampung Utara,False,False,2026-05-13T19:21:14+07:00
PKM7cc1271a,Pengabdian Innovative Industry - c7465e6c,0432608258,JTK,2023,3000000,Lampung Selatan,False,True,2026-05-13T19:21:14+07:00
PKMd7b2b687,Pengabdian Innovative Industry - 8b923029,0470130259,JSA,2024,3000000,Lampung Timur,True,True,2026-05-13T19:21:14+07:00
PKM3b87dbd4,Pengabdian Community Development - cbc9ab62,0470130259,JSA,2021,10000000,Pesisir Barat,False,True,2026-05-13T19:21:14+07:00
PKMd87dd0b1,Pengabdian Community Development - 48d2d188,0484403262,JTK,2021,50000000,Tanggamus,False,False,2026-05-13T19:21:14+07:00
PKMcd53c6b4,Pengabdian Sustainable Energy - 2cf1e586,0484403262,JTK,2024,50000000,Mesuji,False,True,2026-05-13T19:21:14+07:00
PKMf670362f,Pengabdian Innovative Industry - e4b68573,0374758263,JSA,2020,50000000,Metro,False,True,2026-05-13T19:21:14+07:00
PKMddda86e0,Pengabdian Community Development - ce13b4a1,0207978265,JTK,2020,3000000,Mesuji,False,False,2026-05-13T19:21:14+07:00
PKM9dd1e5fd,Pengabdian Green Infrastructure - 834fc56c,0207978265,JTK,2021,10000000,Pesawaran,False,False,2026-05-13T19:21:14+07:00
PKM973b6cda,Pengabdian Community Development - 44c9a0ce,0851719266,JTI,2021,50000000,Lampung Tengah,False,False,2026-05-13T19:21:14+07:00
PKMfbea9168,Pengabdian Sustainable Energy - c09ec3cb,0789040267,JTK,2020,50000000,Tulang Bawang,False,True,2026-05-13T19:21:14+07:00
PKM0c83beb6,Pengabdian Sustainable Energy - 7d24f3de,0887325268,JTK,2024,50000000,Lampung Timur,False,False,2026-05-13T19:21:14+07:00
PKMf0ca08f7,Pengabdian Sustainable Energy - 631f65e7,0887325268,JTK,2023,25000000,Pesawaran,False,True,2026-05-13T19:21:14+07:00
PKMffe96e37,Pengabdian Innovative Industry - de3ca13e,0643509269,JTK,2021,50000000,Lampung Barat,False,False,2026-05-13T19:21:14+07:00
PKMa8a9b5ea,Pengabdian Sustainable Energy - 2d2aaba4,0703040270,JTP,2020,5000000,Bandar Lampung,False,False,2026-05-13T19:21:14+07:00
PKMa0c847eb,Pengabdian Sustainable Energy - 2d90e80a,0797723271,JTK,2023,3000000,Tanggamus,False,False,2026-05-13T19:21:14+07:00
PKM4246db8a,Pengabdian Community Development - ecc1ae59,0797723271,JTK,2024,10000000,Lampung Tengah,False,False,2026-05-13T19:21:14+07:00
PKMfcd5f589,Pengabdian Green Infrastructure - bc851750,0317575272,JTK,2023,50000000,Lampung Utara,False,False,2026-05-13T19:21:14+07:00
PKMc7d3117b,Pengabdian Innovative Industry - b2724f23,0317575272,JTK,2022,25000000,Pesisir Barat,False,True,2026-05-13T19:21:14+07:00
PKM2fd30969,Pengabdian Green Infrastructure - e95bf009,0317575272,JTK,2025,3000000,Lampung Tengah,True,False,2026-05-13T19:21:14+07:00
PKM153ddb8c,Pengabdian Community Development - f01defc5,0853794273,JTK,2025,25000000,Pesawaran,False,False,2026-05-13T19:21:14+07:00
PKM2a82e113,Pengabdian Innovative Industry - 06e1bbd2,0925677274,JTI,2023,5000000,Way Kanan,False,False,2026-05-13T19:21:14+07:00
PKM0e407d86,Pengabdian Innovative Industry - df4c3cd2,0122974275,JTK,2023,5000000,Pesawaran,False,False,2026-05-13T19:21:14+07:00
PKMc506e63c,Pengabdian Community Development - 27ef3979,0122974275,JTK,2025,25000000,Lampung Timur,False,True,2026-05-13T19:21:14+07:00
PKMb741cb72,Pengabdian Green Infrastructure - 9a103aab,0410487276,JTK,2024,3000000,Way Kanan,False,False,2026-05-13T19:21:14+07:00
PKMd9547b3f,Pengabdian Innovative Industry - 3ef0d5f8,0410487276,JTK,2023,3000000,Tulang Bawang,False,False,2026-05-13T19:21:14+07:00
PKMbfdaed2a,Pengabdian Green Infrastructure - 8584486e,0410487276,JTK,2024,3000000,Tulang Bawang,True,False,2026-05-13T19:21:14+07:00
PKM62d04656,Pengabdian Sustainable Energy - 5aa847a9,0574701277,JSA,2021,3000000,Bandar Lampung,True,False,2026-05-13T19:21:14+07:00
PKMf45c5936,Pengabdian Sustainable Energy - b4a42d80,0345832278,JTI,2023,3000000,Lampung Barat,False,True,2026-05-13T19:21:14+07:00
PKM0750507c,Pengabdian Community Development - 3f5f09c9,0345832278,JTI,2022,50000000,Pesawaran,False,False,2026-05-13T19:21:14+07:00
PKMbb69ac02,Pengabdian Community Development - 03e3affb,0442787279,JTK,2023,3000000,Tanggamus,False,True,2026-05-13T19:21:14+07:00
PKM69d8e189,Pengabdian Green Infrastructure - ed7663e4,0442787279,JTK,2020,25000000,Pringsewu,False,True,2026-05-13T19:21:14+07:00
PKM3fe58095,Pengabdian Innovative Industry - db71db06,0619830280,JMB,2023,25000000,Tanggamus,False,True,2026-05-13T19:21:14+07:00
PKMdf0f9a67,Pengabdian Green Infrastructure - ba3375cc,0619830280,JMB,2024,5000000,Lampung Timur,False,True,2026-05-13T19:21:14+07:00
PKMf7a20e39,Pengabdian Innovative Industry - 5d8a80fa,0847088283,JSA,2020,50000000,Lampung Utara,False,True,2026-05-13T19:21:14+07:00
PKM73514e68,Pengabdian Innovative Industry - e3e46c6f,0847088283,JSA,2025,5000000,Mesuji,True,False,2026-05-13T19:21:14+07:00
PKM33c2d8bd,Pengabdian Community Development - 7908ba61,0146503284,JTI,2020,10000000,Lampung Tengah,False,True,2026-05-13T19:21:14+07:00
PKM7f5a45c9,Pengabdian Community Development - 9714a7ce,0146503284,JTI,2023,3000000,Bandar Lampung,False,False,2026-05-13T19:21:14+07:00
PKM05776f4f,Pengabdian Green Infrastructure - 54eee4d3,0420541287,JTI,2021,25000000,Lampung Barat,False,False,2026-05-13T19:21:14+07:00
PKM07a2b6d8,Pengabdian Sustainable Energy - 6a80547c,0420541287,JTI,2022,25000000,Lampung Timur,False,True,2026-05-13T19:21:14+07:00
PKMa9883d3e,Pengabdian Green Infrastructure - 7a6a7428,0718652288,JSA,2020,25000000,Way Kanan,False,False,2026-05-13T19:21:14+07:00
PKMe582ce63,Pengabdian Green Infrastructure - e7d12845,0371226289,JTI,2022,3000000,Lampung Utara,False,True,2026-05-13T19:21:14+07:00
PKMd79ec6c6,Pengabdian Sustainable Energy - cfe41575,0289253290,JTK,2020,5000000,Lampung Barat,False,True,2026-05-13T19:21:14+07:00
PKM1da0daf4,Pengabdian Community Development - 22e89b84,0445505293,JTI,2023,10000000,Bandar Lampung,False,True,2026-05-13T19:21:14+07:00
PKMe04a2ea7,Pengabdian Innovative Industry - 33a51e01,0160236295,JTK,2021,50000000,Pringsewu,False,True,2026-05-13T19:21:14+07:00
PKM9375ffb8,Pengabdian Sustainable Energy - abc82a66,0160236295,JTK,2020,25000000,Lampung Timur,False,False,2026-05-13T19:21:14+07:00
PKMa089fe1a,Pengabdian Sustainable Energy - ea4a0397,0160236295,JTK,2024,5000000,Pesawaran,False,False,2026-05-13T19:21:14+07:00
PKM96b31b88,Pengabdian Community Development - 1ecbaf25,0863920296,JMB,2025,50000000,Tanggamus,False,True,2026-05-13T19:21:14+07:00
PKM027e9a34,Pengabdian Sustainable Energy - 58fcae3c,0863920296,JMB,2023,50000000,Metro,False,True,2026-05-13T19:21:14+07:00
PKMacc5ea31,Pengabdian Green Infrastructure - f5b76bb5,0270106297,JSA,2020,50000000,Bandar Lampung,False,False,2026-05-13T19:21:14+07:00
PKM5e9daae6,Pengabdian Innovative Industry - 53ea84d4,0270106297,JSA,2021,50000000,Lampung Utara,False,False,2026-05-13T19:21:14+07:00
PKM76854965,Pengabdian Green Infrastructure - 9ef773b4,0693468298,JTI,2024,10000000,Pringsewu,False,False,2026-05-13T19:21:14+07:00
PKM9840fd29,Pengabdian Sustainable Energy - 6122fa3e,0844529299,JTK,2022,10000000,Tanggamus,False,False,2026-05-13T19:21:14+07:00
PKM8f38942a,Pengabdian Green Infrastructure - 4c40205c,0340518300,JTI,2021,10000000,Pesisir Barat,False,False,2026-05-13T19:21:14+07:00
PKM71b9471e,Pengabdian Green Infrastructure - 9f04fcf3,0530384301,JTK,2023,50000000,Lampung Selatan,False,False,2026-05-13T19:21:14+07:00
PKM5f4e8ced,Pengabdian Community Development - 27c8d845,0457617304,JTI,2022,25000000,Mesuji,False,False,2026-05-13T19:21:14+07:00
PKM2f612fa7,Pengabdian Green Infrastructure - aee5edfa,0218067305,JSA,2022,5000000,Mesuji,False,False,2026-05-13T19:21:14+07:00
PKM99602275,Pengabdian Sustainable Energy - e5020d8b,0720145308,JTI,2020,10000000,Lampung Barat,False,False,2026-05-13T19:21:14+07:00
PKMfb2b64bf,Pengabdian Innovative Industry - d6c5a690,0720145308,JTI,2023,3000000,Lampung Timur,False,True,2026-05-13T19:21:14+07:00
PKM514c030e,Pengabdian Green Infrastructure - 3da82f39,0820057309,JTI,2020,10000000,Bandar Lampung,False,False,2026-05-13T19:21:14+07:00
PKM12a61a58,Pengabdian Community Development - 3a9ef5ad,0820057309,JTI,2021,50000000,Mesuji,False,False,2026-05-13T19:21:14+07:00
PKM9266a9fe,Pengabdian Innovative Industry - 05938ba9,0966609310,JTI,2024,3000000,Tulang Bawang,False,False,2026-05-13T19:21:14+07:00
PKMb0089898,Pengabdian Community Development - 0585f972,0966609310,JTI,2025,3000000,Way Kanan,False,True,2026-05-13T19:21:14+07:00
PKMee562f71,Pengabdian Green Infrastructure - e8ed922a,0966609310,JTI,2021,10000000,Pesawaran,False,True,2026-05-13T19:21:14+07:00
PKMebf54311,Pengabdian Innovative Industry - f637fe74,0966609310,JTI,2020,3000000,Lampung Tengah,True,False,2026-05-13T19:21:14+07:00
PKM7210fe31,Pengabdian Green Infrastructure - fabe7489,0966609310,JTI,2021,10000000,Pesisir Barat,False,True,2026-05-13T19:21:14+07:00
PKMd5794c76,Pengabdian Community Development - 637c835f,0157085311,JSA,2024,50000000,Bandar Lampung,False,True,2026-05-13T19:21:14+07:00
PKMb0f6e0f3,Pengabdian Green Infrastructure - 75f3942c,0942085314,JSA,2023,5000000,Pringsewu,False,True,2026-05-13T19:21:14+07:00
PKM60ba7391,Pengabdian Innovative Industry - 1a2983c9,0827118315,JSA,2022,50000000,Tulang Bawang,False,False,2026-05-13T19:21:14+07:00
PKMb0b289d8,Pengabdian Green Infrastructure - 200ab3fd,0827118315,JSA,2025,25000000,Pesisir Barat,False,True,2026-05-13T19:21:14+07:00
PKM22193613,Pengabdian Sustainable Energy - c8432625,0391353316,JTI,2025,50000000,Way Kanan,False,False,2026-05-13T19:21:14+07:00
PKMbbdc2270,Pengabdian Community Development - ba399ca4,0391353316,JTI,2023,3000000,Way Kanan,True,False,2026-05-13T19:21:14+07:00
PKM9d33382c,Pengabdian Innovative Industry - c889057d,0691283317,JSA,2020,10000000,Way Kanan,False,False,2026-05-13T19:21:14+07:00
PKM4662e4e9,Pengabdian Sustainable Energy - 6376ef12,0691283317,JSA,2024,3000000,Mesuji,False,True,2026-05-13T19:21:14+07:00
PKM9540b463,Pengabdian Sustainable Energy - 8f1f7596,0389653318,JTI,2021,25000000,Mesuji,False,True,2026-05-13T19:21:14+07:00
PKMe20e3ab7,Pengabdian Innovative Industry - e4a5aa2d,0904706320,JTI,2023,25000000,Bandar Lampung,False,False,2026-05-13T19:21:14+07:00
PKM789eb7f3,Pengabdian Community Development - ce85c917,0749689324,JTK,2025,3000000,Pesisir Barat,False,True,2026-05-13T19:21:14+07:00
PKMc28ccef3,Pengabdian Green Infrastructure - 2a9802b1,0410046327,JTI,2021,10000000,Lampung Tengah,True,False,2026-05-13T19:21:14+07:00
PKM14a5cc2c,Pengabdian Sustainable Energy - f1d247a3,0410046327,JTI,2024,3000000,Tulang Bawang,False,True,2026-05-13T19:21:14+07:00
PKM9609423a,Pengabdian Community Development - e3f61ba7,0747996328,JTI,2024,5000000,Lampung Timur,False,False,2026-05-13T19:21:14+07:00
PKM656754c1,Pengabdian Sustainable Energy - 5aa96290,0500608329,JTK,2024,3000000,Lampung Selatan,False,False,2026-05-13T19:21:14+07:00
PKM655ae963,Pengabdian Innovative Industry - 84eafe77,0500608329,JTK,2021,50000000,Pringsewu,False,True,2026-05-13T19:21:14+07:00
PKMc7b39a52,Pengabdian Community Development - 7304ab98,0592439330,JTP,2025,5000000,Way Kanan,False,True,2026-05-13T19:21:14+07:00
PKM9ffb98c5,Pengabdian Sustainable Energy - becdad87,0736228331,JTK,2024,3000000,Lampung Utara,False,True,2026-05-13T19:21:14+07:00
PKMc793caff,Pengabdian Community Development - ecbaeecf,0736228331,JTK,2025,50000000,Mesuji,False,False,2026-05-13T19:21:14+07:00
PKM993ffc32,Pengabdian Green Infrastructure - 472983a7,0517916333,JTI,2024,50000000,Pesisir Barat,False,False,2026-05-13T19:21:14+07:00
PKMcb56a139,Pengabdian Innovative Industry - 7a5f4a7c,0517916333,JTI,2023,10000000,Lampung Utara,False,False,2026-05-13T19:21:14+07:00
PKMa5109d35,Pengabdian Innovative Industry - 2053aeb3,0834591334,JTI,2024,50000000,Way Kanan,False,True,2026-05-13T19:21:14+07:00
PKM3955c7e2,Pengabdian Community Development - f7a0e9d9,0834591334,JTI,2021,3000000,Lampung Tengah,False,False,2026-05-13T19:21:14+07:00
PKM75f667fa,Pengabdian Sustainable Energy - faaddd83,0397623336,JTP,2020,3000000,Tulang Bawang,False,True,2026-05-13T19:21:14+07:00
PKMdce66bb7,Pengabdian Sustainable Energy - 44b44055,0397623336,JTP,2021,50000000,Lampung Tengah,False,True,2026-05-13T19:21:14+07:00
PKM0ec2d445,Pengabdian Sustainable Energy - 434bd41b,0236464337,JTK,2023,5000000,Lampung Utara,False,True,2026-05-13T19:21:14+07:00
PKM20aebb47,Pengabdian Innovative Industry - bcae6627,0387913338,JSA,2024,5000000,Lampung Barat,False,False,2026-05-13T19:21:14+07:00
PKM7da17e9c,Pengabdian Innovative Industry - 0bb3a59b,0387913338,JSA,2020,10000000,Bandar Lampung,False,True,2026-05-13T19:21:14+07:00
PKM46780260,Pengabdian Innovative Industry - 96620809,0685679339,JTI,2021,10000000,Way Kanan,False,False,2026-05-13T19:21:14+07:00
PKMb3bb8c14,Pengabdian Community Development - 88df3e99,0685679339,JTI,2020,50000000,Pringsewu,True,True,2026-05-13T19:21:14+07:00
PKM6fdfbb7d,Pengabdian Community Development - 855e7a94,0685679339,JTI,2024,50000000,Way Kanan,False,True,2026-05-13T19:21:14+07:00
PKM460b6e0c,Pengabdian Sustainable Energy - 6ccf3b5a,0336846340,JTK,2021,25000000,Mesuji,False,False,2026-05-13T19:21:14+07:00
PKM40b19eb4,Pengabdian Community Development - 6fb563f3,0336846340,JTK,2025,25000000,Lampung Utara,True,False,2026-05-13T19:21:14+07:00
PKM8a7d72cf,Pengabdian Sustainable Energy - b475d951,0414007342,JSA,2020,5000000,Mesuji,False,True,2026-05-13T19:21:14+07:00
